id,prediction
1352,6285733.380702447
1353,6285829.451332629
1354,6285291.750786537
1355,6282888.376854542
1356,6285217.000462029
1357,6285558.15513648
1358,6285804.3507462125
1359,6285620.667463463
1360,6285566.00124711
1361,6285593.2164112525
1362,6285397.777695605
1363,6285808.53623838
1364,6285850.462974141
1365,6285592.495115934
1366,6282870.936192958
1367,6285716.025556482
1368,6282870.936192948
1369,6285566.220909385
1370,6285722.079781253
1371,6285294.894963956
1372,6285853.513322392
1373,6285666.785674292
1374,6285757.046031986
1375,6285766.316215456
1376,6285188.825539166
1377,6285855.4173177425
1378,6285852.411890691
1379,6282870.936194393
1380,6282955.475533863
1381,6285795.046783878
1382,6285801.517415764
1383,6283312.657283328
1384,6284498.037039967
1385,6285776.140011483
1386,6285890.947580056
1387,6285816.336515653
1388,6285851.052468432
1389,6285808.536236816
1390,6284497.344976328
1391,6284599.926593425
1392,6285409.040098623
1393,6284498.037039809
1394,6285908.927845625
1395,6285808.536238355
1396,6285293.153140085
1397,6285738.48827205
1398,6285754.172985815
1399,6285237.737456183
1400,6285603.639511505
1401,6282870.936192396
1402,6285829.655381682
1403,6285593.216415275
1404,6285834.106529945
1405,6285616.262129963
1406,6285828.462251373
1407,6285776.14001148
1408,6285776.412682163
1409,6285822.221459619
1410,6285620.322704798
1411,6285291.5441400735
1412,6285193.211386868
1413,6285841.10105246
1414,6285792.658477822
1415,6285667.178988755
1416,6285864.180118282
1417,6285838.855966518
1418,6285826.695585893
1419,6285784.96869884
1420,6285768.296745954
1421,6285872.1828399915
1422,6285291.413124671
1423,6283616.130161918
1424,6285829.548040364
1425,6285800.821791467
1426,6285848.693958398
1427,6285785.30910884
1428,6283312.657283737
1429,6285738.488272062
1430,6284497.32689297
1431,6283618.00139402
1432,6285620.56591173
1433,6285747.031065907
1434,6282955.4802131485
1435,6285620.364681346
1436,6285883.041335477
1437,6285801.44422991
1438,6285170.875052059
1439,6285593.216415145
1440,6284578.670661748
1441,6285240.127297756
1442,6284498.0370436525
1443,6285802.963063408
1444,6282955.781384419
1445,6284498.037043626
1446,6285877.257848652
1447,6285871.006861846
1448,6282955.480213899
1449,6285797.769657693
1450,6285821.418065516
1451,6285912.839656358
1452,6284498.037039781
1453,6282955.488646034
1454,6285848.9420884615
1455,6284498.037043642
1456,6282955.465689649
1457,6285832.433742117
1458,6285820.121203664
1459,6285412.361430038
1460,6285667.44156841
1461,6285907.317553599
1462,6285725.788330309
1463,6285620.375755153
1464,6283312.657283735
1465,6284865.235821732
1466,6285815.120648667
1467,6285808.536236804
1468,6283312.883708162
1469,6283616.130160913
1470,6285682.696768792
1471,6285794.935649416
1472,6285841.371310432
1473,6285620.367934944
1474,6284010.282728847
1475,6285857.899059468
1476,6285592.523552967
1477,6285593.216413585
1478,6285794.633513734
1479,6285228.365130981
1480,6285558.155132453
1481,6285846.151675627
1482,6285652.167082304
1483,6284498.037048284
1484,6285215.709599333
1485,6282955.475533845
1486,6285797.484017526
1487,6285236.724059395
1488,6285769.836390022
1489,6282887.204593537
1490,6285447.562181264
1491,6285667.07951346
1492,6285879.865969174
1493,6285901.885125351
1494,6285286.248485128
1495,6285732.61883798
1496,6285749.262553104
1497,6285765.703483618
1498,6285833.798960059
1499,6285850.8849158725
1500,6285736.784879442
1501,6285445.451818174
1502,6285846.152486964
1503,6284495.698609789
1504,6285808.536238386
1505,6285887.762686347
1506,6282955.4802131485
1507,6285758.98873186
1508,6285421.8667251635
1509,6285791.25162374
1510,6283312.558261405
1511,6285827.452093838
1512,6285808.536238379
1513,6285576.709169355
1514,6284493.885144767
1515,6284498.037045335
1516,6285767.07406391
1517,6285849.720793308
1518,6285721.090312238
1519,6285818.143778784
1520,6283618.001393213
1521,6285817.436886618
1522,6284865.23582173
1523,6284139.773973994
1524,6284497.32689298
1525,6284497.344976324
1526,6285682.706585327
1527,6285808.536234559
1528,6285858.725413097
1529,6285844.554346216
1530,6285669.152165808
1531,6285707.295983982
1532,6285607.535994961
1533,6285798.15014325
1534,6285713.91668884
1535,6285619.939281511
1536,6285886.623407224
1537,6285835.68620961
1538,6284498.037043642
1539,6285841.562339597
1540,6285823.224235352
1541,6285616.26213404
1542,6283312.499836226
1543,6285592.49511595
1544,6285822.425404168
1545,6282955.755907645
1546,6285566.0012471285
1547,6285775.01464838
1548,6285742.846372218
1549,6285904.388816139
1550,6285593.216415145
1551,6285910.433354302
1552,6285764.598700939
1553,6285665.220959907
1554,6285426.612806746
1555,6282955.494333032
1556,6282955.4802131625
1557,6285358.946782618
1558,6285390.959293908
1559,6285848.722961154
1560,6285856.004334455
1561,6282955.755907645
1562,6285711.761145417
1563,6285415.542103067
1564,6284498.0370482765
1565,6285394.350826266
1566,6285685.262354407
1567,6285396.449689157
1568,6284498.03704829
1569,6282955.475533599
1570,6285849.698664984
1571,6285745.36113621
1572,6285396.449689168
1573,6285820.62267422
1574,6285810.238287621
1575,6283312.657283843
1576,6285776.140007344
1577,6285835.2159244185
1578,6284865.235820197
1579,6285709.153133399
1580,6285776.14001148
1581,6285804.2588717975
1582,6284497.326892981
1583,6285391.9748012675
1584,6284865.235821738
1585,6285396.650409875
1586,6285593.216400409
1587,6284010.282728849
1588,6283312.558261452
1589,6285750.779493088
1590,6285867.2986455215
1591,6285671.581959318
1592,6285801.943936874
1593,6284498.037041795
1594,6285757.5754511375
1595,6285125.1413175035
1596,6285782.697350821
1597,6285229.017705092
1598,6285594.536851635
1599,6285851.824904951
1600,6283312.657283214
1601,6285870.812779746
1602,6285793.19840303
1603,6282955.755907645
1604,6282955.475533599
1605,6285844.278266165
1606,6285814.3009127965
1607,6285593.216415166
1608,6285620.5568238115
1609,6285767.52323253
1610,6285870.582607202
1611,6285735.696576114
1612,6285793.276887393
1613,6284441.128564664
1614,6284493.885146317
1615,6285616.262119167
1616,6285888.573180265
1617,6285666.519852396
1618,6282955.755907647
1619,6284865.2358217435
1620,6285733.528559601
1621,6285619.93928151
1622,6285687.763184172
1623,6285853.26591307
1624,6285593.21641125
1625,6284440.617931581
1626,6285620.788327928
1627,6285563.2839908125
1628,6285759.424323691
1629,6285774.633399365
1630,6285650.19614847
1631,6283312.657283317
1632,6285720.0019649165
1633,6285826.819609506
1634,6285593.216415145
1635,6282955.495880855
1636,6284865.235820193
1637,6285824.350794443
1638,6285620.38198332
1639,6285871.651808612
1640,6283318.730991485
1641,6285566.001247102
1642,6285826.491042489
1643,6285848.915283841
1644,6284498.037043626
1645,6285776.140011469
1646,6285663.559757087
1647,6285620.30649825
1648,6285628.971964091
1649,6285745.939368322
1650,6285720.750382825
1651,6285830.747950777
1652,6285888.3062601965
1653,6285794.18651362
1654,6284498.037043626
1655,6285668.572495399
1656,6285886.521872132
1657,6285593.216413448
1658,6282891.37195499
1659,6285836.980755893
1660,6285641.333242281
1661,6285389.716375579
1662,6284498.037043777
1663,6285229.760320256
1664,6285389.8567629475
1665,6285620.346229391
1666,6285736.784879427
1667,6285754.188816959
1668,6282955.75397555
1669,6283318.730991485
1670,6285823.224235361
1671,6285887.4329760065
1672,6282955.486369518
1673,6285843.24961883
1674,6283616.13016091
1675,6285761.981636269
1676,6285799.6519990815
1677,6285736.719654688
1678,6285764.024798402
1679,6285793.923348395
1680,6285656.133156752
1681,6285808.536236802
1682,6283318.730991485
1683,6284861.824910058
1684,6285901.954673529
1685,6285593.2164151585
1686,6285832.607995258
1687,6285880.04802763
1688,6282955.5056968685
1689,6282955.4886459075
1690,6285198.727236197
1691,6285592.710404533
1692,6285560.885055836
1693,6285719.428440341
1694,6285758.270012813
1695,6283312.634683227
1696,6282955.4886459075
1697,6285421.565674625
1698,6285886.352416116
1699,6284498.037043642
1700,6285757.02915195
1701,6285776.0801073285
1702,6285820.27920091
1703,6285620.34622938
1704,6284497.344974347
1705,6285808.536238378
1706,6285133.291553328
1707,6282955.753975552
1708,6285871.19314999
1709,6283616.130161903
1710,6285823.539912694
1711,6285798.555648358
1712,6285769.3817205215
1713,6285217.4322298635
1714,6283318.766322811
1715,6285802.414629022
1716,6282955.480213901
1717,6285798.331826012
1718,6285902.281622155
1719,6283312.657283845
1720,6284497.344974306
1721,6285827.365643906
1722,6285601.017050709
1723,6285550.860016052
1724,6283618.001392793
1725,6285593.216413575
1726,6282870.936206646
1727,6285593.216415145
1728,6285829.451684685
1729,6285758.874362066
1730,6282955.488648953
1731,6282870.936192401
1732,6285795.259386099
1733,6285873.311498115
1734,6285776.140011469
1735,6282870.936192399
1736,6285744.4336985275
1737,6285876.4674975965
1738,6285808.536236812
1739,6283618.0013950765
1740,6285592.52355295
1741,6285702.264761388
1742,6285851.164746999
1743,6285593.216413448
1744,6282955.755907643
1745,6285845.242028017
1746,6284865.235811018
1747,6285844.0590577
1748,6285876.079176315
1749,6285189.854947676
1750,6284865.235820194
1751,6285700.906913038
1752,6285760.425282685
1753,6285823.151814901
1754,6283312.657283331
1755,6285620.346233624
1756,6285616.262129966
1757,6285410.333362029
1758,6285286.248482552
1759,6282870.93619566
1760,6285592.953385533
1761,6285792.963144359
1762,6285657.783851642
1763,6282955.540929885
1764,6285762.331234923
1765,6285560.171709497
1766,6285843.640559567
1767,6285889.520986249
1768,6285848.72296117
1769,6285718.430340608
1770,6284440.798616594
1771,6285593.216415157
1772,6285733.187972793
1773,6285896.7026780965
1774,6285717.458613307
1775,6285602.309729992
1776,6284495.698609811
1777,6285867.946585361
1778,6285791.435313943
1779,6285164.5229908675
1780,6285417.782203705
1781,6285231.430142619
1782,6285655.543231509
1783,6285845.509604002
1784,6285778.204893247
1785,6285849.604667832
1786,6285384.209097733
1787,6282955.4802131625
1788,6285706.972297406
1789,6285593.216415147
1790,6282870.936193288
1791,6285839.289521897
1792,6285822.475858402
1793,6284861.824908724
1794,6285849.176571401
1795,6285264.106670745
1796,6285812.54057779
1797,6285835.383720191
1798,6285619.081493598
1799,6285797.811841501
1800,6285601.607073657
1801,6285620.375360105
1802,6285560.756255577
1803,6282955.755907645
1804,6282890.914803862
1805,6285566.158177198
1806,6284865.235821722
1807,6285899.603909235
1808,6285603.213960426
1809,6285806.686763902
1810,6285848.148716795
1811,6285616.262129976
1812,6285664.966805908
1813,6285193.412157637
1814,6284442.344846471
1815,6285845.589812393
1816,6285805.977265397
1817,6283312.657283327
1818,6285834.753911866
1819,6285849.698664984
1820,6282955.475533848
1821,6285869.447848897
1822,6285734.9188391175
1823,6285711.863675743
1824,6285817.446890952
1825,6282955.486369777
1826,6285711.761144818
1827,6285844.645763709
1828,6285446.179274453
1829,6284498.037039942
1830,6285593.216415145
1831,6285166.799480719
1832,6285620.353174653
1833,6285776.140011472
1834,6285704.397774968
1835,6284865.235821743
1836,6285603.55697908
1837,6282870.93619295
1838,6285867.404432785
1839,6285404.427280835
1840,6283312.598856505
1841,6285828.27257655
1842,6285855.901344499
1843,6282955.480213899
1844,6285776.140011484
1845,6284865.235821731
1846,6285396.445995333
1847,6285228.8511629915
1848,6283312.657283331
1849,6285217.397680618
1850,6283312.657283843
1851,6282955.465683297
1852,6282870.936191814
1853,6285832.596437448
1854,6285594.279407447
1855,6284865.235821743
1856,6284865.23582172
1857,6285775.673729557
1858,6285200.526953847
1859,6285389.979170147
1860,6285810.789084038
1861,6283312.657283843
1862,6285859.812604701
1863,6285620.667463435
1864,6285749.794967452
1865,6285293.481549105
1866,6285620.350802886
1867,6285592.523554538
1868,6285746.637820765
1869,6285705.4626069935
1870,6283616.130160098
1871,6284440.398685606
1872,6285824.331337462
1873,6285828.76814134
1874,6285776.827695368
1875,6285802.291761142
1876,6285880.562036986
1877,6285593.216415154
1878,6285850.790983773
1879,6285869.638896887
1880,6285759.612847939
1881,6285793.295198174
1882,6284493.885144773
1883,6282955.540929892
1884,6284498.0370436525
1885,6285828.462251373
1886,6285204.224672655
1887,6285812.715947327
1888,6285145.215878163
1889,6285616.262119141
1890,6285841.493822358
1891,6285293.294621717
1892,6283618.001394556
1893,6285722.439462345
1894,6285421.866725167
1895,6285200.11168308
1896,6285806.618028851
1897,6285851.138799845
1898,6285588.441940006
1899,6285593.216415145
1900,6285764.5987009425
1901,6285813.822790828
1902,6285594.739980388
1903,6283318.730991665
1904,6285616.262119159
1905,6284498.031411023
1906,6282955.540929885
1907,6285800.149997478
1908,6285838.720075223
1909,6285565.063359467
1910,6285718.955230469
1911,6285593.216411248
1912,6285864.575013426
1913,6285749.794967468
1914,6285751.7549172025
1915,6285558.155136487
1916,6285821.543884043
1917,6285912.934165123
1918,6282955.7702646665
1919,6285799.920734232
1920,6283318.766324196
1921,6285803.599443098
1922,6285854.412409622
1923,6285706.931487253
1924,6285723.38978353
1925,6285713.115965896
1926,6285824.276987967
1927,6285172.804939719
1928,6285805.923301491
1929,6285232.9259770615
1930,6284498.031411019
1931,6285187.720089116
1932,6285593.216413451
1933,6285719.4844801
1934,6285707.685894272
1935,6285593.216415161
1936,6285768.4812429175
1937,6283312.598857407
1938,6285592.523552962
1939,6282955.4656896535
1940,6282870.936192947
1941,6285769.586495987
1942,6285826.670743705
1943,6285859.220742352
1944,6285620.322696947
1945,6285737.275646457
1946,6282955.480216945
1947,6284574.1171208685
1948,6285762.955721885
1949,6285848.5896875765
1950,6285871.91994621
1951,6285437.557955021
1952,6285862.3576524975
1953,6282870.936192951
1954,6285800.3155020075
1955,6285779.219088254
1956,6285668.202852298
1957,6285798.770932025
1958,6285861.317578077
1959,6285833.798960055
1960,6285731.774753203
1961,6285822.1432597665
1962,6285762.673301416
1963,6284497.326892973
1964,6285443.832944942
1965,6285848.994002151
1966,6285839.573919628
1967,6285394.316376521
1968,6283312.657283324
1969,6285711.0563052725
1970,6284865.235821734
1971,6283616.130161903
1972,6284493.980961266
1973,6285802.08536244
1974,6285857.837881193
1975,6285776.140011473
1976,6285729.40488171
1977,6284865.2358201975
1978,6285667.128647439
1979,6285868.297304774
1980,6284601.22655999
1981,6285708.679938754
1982,6285413.601835225
1983,6285593.216400403
1984,6285592.523552951
1985,6285808.536223479
1986,6284497.344976328
1987,6285610.994036074
1988,6285291.999232335
1989,6285787.378303707
1990,6282955.755907643
1991,6283312.657283324
1992,6285446.68172572
1993,6282955.755907647
1994,6284498.0370454835
1995,6285816.274435608
1996,6285722.296282885
1997,6285897.005574026
1998,6283312.657283737
1999,6282955.755907647
2000,6282955.755907647
2001,6285193.773547245
2002,6283616.130160519
2003,6285752.574612189
2004,6282955.755907645
2005,6285845.242027985
2006,6285800.5597378425
2007,6285557.194716265
2008,6285735.696576105
2009,6285191.20253588
2010,6285808.536236835
2011,6285593.216415169
2012,6285812.94927521
2013,6285565.991410852
2014,6285593.216411246
2015,6285736.058510837
2016,6285403.43575772
2017,6282890.819727685
2018,6285866.733835173
2019,6285851.90629558
2020,6285732.166366085
2021,6285876.284094599
2022,6285828.171689497
2023,6285829.8675357215
2024,6283616.130161915
2025,6285601.606999785
2026,6285736.84044103
2027,6282955.592339668
2028,6284497.32689298
2029,6285869.858129147
2030,6285392.383787967
2031,6285901.885125358
2032,6285843.368145875
2033,6285795.186704242
2034,6285784.436048172
2035,6284498.0314175235
2036,6285763.378243739
2037,6285661.5683616
2038,6285901.80056504
2039,6285818.23062776
2040,6285286.248485417
2041,6285824.717264633
2042,6285841.905969331
2043,6285193.044881041
2044,6285732.166350667
2045,6285833.6301801335
2046,6285768.673153495
2047,6285288.0315618375
2048,6285840.130330237
2049,6285292.085400238
2050,6285826.572127612
2051,6285667.064130606
2052,6285722.858263298
2053,6282955.475533863
2054,6285721.090312637
2055,6285761.622991845
2056,6285896.654649438
2057,6285184.550530283
2058,6285749.125722082
2059,6284441.079735475
2060,6285871.783475609
2061,6284498.037041795
2062,6285717.0501016015
2063,6284861.824910065
2064,6285829.854700359
2065,6285819.48130506
2066,6285814.300912811
2067,6285631.352313997
2068,6285210.201470686
2069,6283312.657283735
2070,6285872.82890203
2071,6285865.781634165
2072,6285801.891440397
2073,6285572.179906735
2074,6285592.523552962
2075,6285755.2171207825
2076,6285850.748272683
2077,6283618.001394018
2078,6285843.753420875
2079,6284010.282728978
2080,6285777.774236498
2081,6282955.488645905
2082,6285799.587394786
2083,6285800.684218989
2084,6285712.420899607
2085,6285829.864927666
2086,6282955.7813844085
2087,6285780.673581642
2088,6285803.997088029
2089,6285593.216413455
2090,6285671.5819593165
2091,6285759.347663453
2092,6285834.927513316
2093,6285763.378243739
2094,6285882.19218307
2095,6285707.707578419
2096,6285777.495845126
2097,6285667.223437098
2098,6285675.544311143
2099,6283257.27839533
2100,6285225.518739227
2101,6285795.186704229
2102,6285558.15512188
2103,6285816.408193162
2104,6284440.225089815
2105,6285895.338503845
2106,6285736.6378664775
2107,6285836.044746203
2108,6285784.418295754
2109,6285593.216415151
2110,6285620.346233636
2111,6285601.453931668
2112,6282955.755907643
2113,6285768.514387279
2114,6285572.179906741
2115,6282955.592339668
2116,6285820.783786335
2117,6285759.485619453
2118,6285127.783358968
2119,6285736.784879442
2120,6285863.452532018
2121,6285753.910266647
2122,6285743.803995175
2123,6285620.367926339
2124,6285711.761145417
2125,6285771.042924299
2126,6285874.384161326
2127,6285722.858263298
2128,6285839.918365886
2129,6285840.331227767
2130,6282955.755907643
2131,6285800.684219003
2132,6285558.155121887
2133,6285438.857513176
2134,6285607.510542261
2135,6285407.819763983
2136,6285602.254669876
2137,6285616.262134049
2138,6285815.554755213
2139,6283318.730991666
2140,6285404.851270601
2141,6285683.6260647215
2142,6285405.776694402
2143,6285447.562181218
2144,6285827.986612328
2145,6285857.83788119
2146,6285553.538602037
2147,6285749.320273102
2148,6285829.311805625
2149,6285286.248484857
2150,6285619.93928151
2151,6285593.216411248
2152,6283616.130161907
2153,6284497.326894473
2154,6283312.657283214
2155,6285592.495115807
2156,6285776.82769518
2157,6282870.936192954
2158,6285721.015566887
2159,6282955.592339668
2160,6285593.216400415
2161,6285685.20775653
2162,6285836.283994165
2163,6285667.28537325
2164,6284493.885146315
2165,6285737.9386692215
2166,6285189.948725578
2167,6285851.227719748
2168,6285593.216413564
2169,6285831.143969422
2170,6284440.736160412
2171,6285727.013761598
2172,6284498.037043627
2173,6284493.980961286
2174,6285751.698007261
2175,6283318.730991485
2176,6285132.544990088
2177,6285774.14749046
2178,6283618.001393201
2179,6285869.075936077
2180,6285854.500829763
2181,6284442.713598007
2182,6282955.755907643
2183,6284865.235821722
2184,6285869.883810475
2185,6284497.344976323
2186,6285705.533147342
2187,6285851.434420687
2188,6284101.874877687
2189,6285228.981691146
2190,6285736.881421362
2191,6285911.976254217
2192,6285737.466110418
2193,6285749.63126476
2194,6285577.949675164
2195,6285829.610997285
2196,6285904.246123525
2197,6285393.248409717
2198,6285859.794964434
2199,6284498.037048413
2200,6285593.2164112525
2201,6284010.282728847
2202,6285288.031561834
2203,6282870.936192948
2204,6285833.436465562
2205,6285844.890660487
2206,6285808.53623839
2207,6285906.122480979
2208,6285445.853794585
2209,6285768.673153478
2210,6285823.901926463
2211,6282955.592339672
2212,6285827.201083953
2213,6284498.037039806
2214,6285443.787626621
2215,6285897.673968352
2216,6285852.907230632
2217,6285871.193150005
2218,6285824.515300604
2219,6285832.3533193935
2220,6285287.845629556
2221,6285125.1413175035
2222,6282955.465683544
2223,6283312.558261452
2224,6285813.619402254
2225,6285690.137891625
2226,6285896.903892717
2227,6285286.2484879065
2228,6285603.19649727
2229,6284865.235821726
2230,6285633.79009063
2231,6284861.824908744
2232,6285415.840957945
2233,6284441.625418805
2234,6285828.882392483
2235,6285667.223437107
2236,6283312.657283214
2237,6285898.735417317
2238,6285286.248482542
2239,6282955.592339668
2240,6284495.69860979
2241,6285782.944009775
2242,6285620.368018298
2243,6285868.143421236
2244,6285829.970193895
2245,6285808.536236806
2246,6285719.753792301
2247,6285828.462251379
2248,6285758.545930665
2249,6285736.78486481
2250,6285866.214531652
2251,6285768.062881508
2252,6283618.0013950765
2253,6282870.93619295
2254,6285817.854483916
2255,6285190.11313949
2256,6285814.072773358
2257,6285654.611038323
2258,6283312.657283217
2259,6285844.278266159
2260,6285415.542103065
2261,6285835.934965842
2262,6285808.536238378
2263,6285870.243247701
2264,6285777.744732303
2265,6285593.216413451
2266,6285610.994036605
2267,6285906.738560686
2268,6285396.586639244
2269,6285819.173564662
2270,6285773.927777725
2271,6285808.536236812
2272,6285751.471938724
2273,6285830.3259358825
2274,6285228.6650209185
2275,6285667.005692247
2276,6285808.536238382
2277,6283618.001392791
2278,6285797.8127671685
2279,6285592.641453993
2280,6282955.755907645
2281,6285286.248483225
2282,6283312.657283212
2283,6285565.991410844
2284,6285228.8865905525
2285,6285692.592433577
2286,6285868.092371317
2287,6285652.9371423265
2288,6285667.048629774
2289,6285822.581836654
2290,6285291.94241356
2291,6285692.083793618
2292,6285808.536238366
2293,6285385.795377089
2294,6285228.365130981
2295,6285774.82236742
2296,6285852.785942287
2297,6284498.03703997
2298,6283312.657283735
2299,6285911.947844703
2300,6285558.155134769
2301,6282955.475533599
2302,6285781.534906844
2303,6285776.14001147
2304,6285721.215705845
2305,6285558.155132453
2306,6285737.466110403
2307,6285776.140011483
2308,6282891.369043807
2309,6285818.387647096
2310,6284498.037043637
2311,6285736.7244428275
2312,6285816.433438538
2313,6285826.8699799925
2314,6285851.115697772
2315,6285808.5362368375
2316,6285822.4424254475
2317,6285808.536238372
2318,6285820.563246985
2319,6284498.0370484125
2320,6285776.080107328
2321,6282955.465684176
2322,6285782.836474222
2323,6285808.536238383
2324,6282955.753975552
2325,6285655.854876937
2326,6285593.216413451
2327,6282955.755907647
2328,6285770.381446533
2329,6285592.495100923
2330,6284497.344976325
2331,6285359.022512768
2332,6283318.730993117
2333,6285877.575976177
2334,6285830.900062232
2335,6285612.501834571
2336,6282955.475533599
2337,6284576.126942388
2338,6285607.510542269
2339,6285667.035605179
2340,6285852.930018742
2341,6284441.1516812835
2342,6282955.46568965
2343,6285593.216411249
2344,6285879.043608593
2345,6285758.988731851
2346,6285709.751041412
2347,6285422.098375807
2348,6285850.13687976
2349,6285818.582119111
2350,6285884.362387418
2351,6285846.815615619
2352,6285662.026984162
2353,6284865.235821721
2354,6285838.539824365
2355,6285834.314778655
2356,6285604.566248646
2357,6285777.451945038
2358,6282955.755907643
2359,6285558.155134744
2360,6283256.95067128
2361,6285888.126729341
2362,6285865.53773487
2363,6285296.833075212
2364,6285713.9541631015
2365,6285641.333242315
2366,6285799.236061088
2367,6283616.130161916
2368,6284865.235821711
2369,6282955.592339672
2370,6285816.9385999935
2371,6285592.495115806
2372,6285824.816667539
2373,6285876.811964847
2374,6285909.534298571
2375,6285776.140011474
2376,6285808.06337752
2377,6285837.222831635
2378,6285619.638140437
2379,6285823.715107304
2380,6284498.037043626
2381,6285904.959779026
2382,6285593.216408162
2383,6284498.0314090215
2384,6283618.0013920935
2385,6285836.574563188
2386,6285603.5419858685
2387,6285803.684867217
2388,6283618.00139677
2389,6283312.657283845
2390,6285620.33515179
2391,6285825.007612048
2392,6285850.799809096
2393,6285750.638058516
2394,6285592.495115804
2395,6285758.988731853
2396,6285736.650509948
2397,6285829.747781305
2398,6285856.462469638
2399,6285709.153133405
2400,6285593.216415168
2401,6285668.210598128
2402,6282870.936192952
2403,6285695.123577104
2404,6285834.513795613
2405,6282955.755907643
2406,6285600.688626094
2407,6285751.106898285
2408,6285753.366951286
2409,6285870.88150369
2410,6285197.99972913
2411,6285828.117814811
2412,6285857.392965145
2413,6285823.635475443
2414,6285870.164971298
2415,6285768.481227512
2416,6285753.251791737
2417,6285558.155129522
2418,6285763.658242521
2419,6285389.8567629475
2420,6285412.367745887
2421,6284865.235821715
2422,6284865.23582172
2423,6285412.290932221
2424,6285788.344825222
2425,6285670.91430125
2426,6285768.3952728035
2427,6285603.973305313
2428,6285754.1000519935
2429,6282955.4656896535
2430,6285445.8841753835
2431,6285867.533058803
2432,6282890.54194559
2433,6283312.657283846
2434,6285868.090587804
2435,6285242.223927383
2436,6285808.536236825
2437,6283312.657284675
2438,6284440.398685731
2439,6285709.493496899
2440,6285447.612780279
2441,6285706.899474492
2442,6285841.9059693385
2443,6282891.927976618
2444,6284499.364409688
2445,6285845.482611595
2446,6285593.216415145
2447,6285864.89720277
2448,6285907.044451862
2449,6284497.326894527
2450,6285877.0863648215
2451,6285620.375743347
2452,6285793.280388338
2453,6285593.216415293
2454,6285837.4030653825
2455,6285826.123782644
2456,6285749.008341338
2457,6285240.976659859
2458,6285846.1209774725
2459,6285225.518739307
2460,6285843.309555963
2461,6285733.380700695
2462,6285839.417281223
2463,6285695.230658523
2464,6284865.235821739
2465,6285710.522162343
2466,6283618.001394024
2467,6285620.350803143
2468,6282870.936192947
2469,6285184.550530241
2470,6285846.695978672
2471,6285829.633021857
2472,6285808.536238393
2473,6285566.10274988
2474,6284865.235821724
2475,6285592.495100894
2476,6285870.337317074
2477,6285620.346229373
2478,6285541.951232998
2479,6285785.78425047
2480,6285620.370176545
2481,6285813.268742133
2482,6282955.486369518
2483,6285710.771365855
2484,6283312.657283323
2485,6285755.521181641
2486,6285819.060882645
2487,6284865.235821711
2488,6282955.59233967
2489,6285847.243546334
2490,6285593.216413449
2491,6285891.097668228
2492,6282955.755907645
2493,6284498.037045487
2494,6285593.216415151
2495,6285844.685371703
2496,6282955.755907647
2497,6285684.476216014
2498,6285185.653478932
2499,6285819.283108444
2500,6285619.887801646
2501,6285616.262119141
2502,6285806.781884254
2503,6285734.932384651
2504,6285868.653305503
2505,6285839.289521932
2506,6285876.1443991065
2507,6282955.755907643
2508,6283312.657283323
2509,6285749.441288574
2510,6285566.001247167
2511,6285592.523552765
2512,6285841.3814448435
2513,6285777.356680779
2514,6284498.037043783
2515,6285291.630706518
2516,6285736.840442105
2517,6284498.037045335
2518,6285853.265913065
2519,6285736.784879441
2520,6284865.235821734
2521,6285863.76820649
2522,6285620.322704805
2523,6285393.681095649
2524,6284441.059059302
2525,6285896.02221995
2526,6285910.045316028
2527,6285846.377166206
2528,6285868.695488753
2529,6285719.49597581
2530,6285850.446925183
2531,6285763.421862323
2532,6285704.535552152
2533,6284498.0314090215
2534,6285813.375262218
2535,6285286.248487568
2536,6284493.9809594415
2537,6285865.380492523
2538,6285752.588822752
2539,6285394.711104624
2540,6285593.216415143
2541,6285655.316372387
2542,6285854.787785618
2543,6285780.772628807
2544,6285749.220277774
2545,6284865.235821731
2546,6285759.141182328
2547,6285808.536236816
2548,6283618.001394665
2549,6285620.322704799
2550,6285776.14001147
2551,6285423.180598175
2552,6285566.10274988
2553,6284498.037043626
2554,6285808.536238398
2555,6285593.216404593
2556,6285571.869289529
2557,6285888.99130681
2558,6285212.570225118
2559,6284498.03704378
2560,6285415.54210296
2561,6285601.373372389
2562,6285710.8692523725
2563,6285825.921270687
2564,6285403.4227813035
2565,6285776.140011477
2566,6285847.996167919
2567,6285751.575151395
2568,6282955.488648945
2569,6285819.700091577
2570,6285826.877677511
2571,6284493.885146333
2572,6285828.462251373
2573,6285565.991409132
2574,6285808.536238368
2575,6285759.424323676
2576,6285776.868800365
2577,6282955.475533599
2578,6285574.4538693335
2579,6285389.977663165
2580,6283618.00139278
2581,6285749.15592595
2582,6285291.588882438
2583,6285775.006652728
2584,6285902.464757753
2585,6285883.609460862
2586,6285719.281032681
2587,6285848.847105753
2588,6284493.885139236
2589,6285904.1347300885
2590,6285776.140009761
2591,6285710.780036785
2592,6285723.890349828
2593,6285830.912491632
2594,6282955.480213901
2595,6283312.657283763
2596,6285592.641454125
2597,6285751.238833954
2598,6285565.991396203
2599,6285767.50049608
2600,6285421.811816962
2601,6282955.4886459075
2602,6283312.657283736
2603,6285666.519852564
2604,6285287.928646343
2605,6285866.896276903
2606,6283616.130161903
2607,6285712.27128266
2608,6285875.463872733
2609,6285808.536236802
2610,6285706.931487058
2611,6284865.235821732
2612,6285755.363524796
2613,6285830.585940122
